donor_id,name,total_donated,avg_donation_size,donation_count,campaign_count,health_screening_count,cluster_label
40a91195-6bd4-4ae7-a001-9ef2c3fffcc1,Christopher Terrell,9013,450.65,20,2,3,2
40be0fdb-1a81-4f84-bde9-532961e3f995,Melissa Jimenez,8234,457.44444444444446,18,2,3,2
40c38096-68d3-4360-bb66-9658179bc97a,Kimberly Hensley,18267,537.2647058823529,34,4,3,1
40d549ce-c65a-45e1-8681-c80cae22d689,Kylie Perry,8156,479.7647058823529,17,4,1,0
40ddbe03-82a7-449d-a864-ff61d4d889a7,David Cook,10008,500.4,20,5,1,0
40f3d0c3-5b73-4bcd-b970-51ce1faf3ce6,Michael Flores,16851,481.45714285714286,35,4,3,1
410fa169-fc21-4c6a-b56a-29c5d579e97d,Diana Hall,12874,459.7857142857143,28,1,3,1
411c289f-c60e-4079-8fa3-d240c0ba6bdc,Donald Fowler,11030,479.5652173913044,23,2,1,0
415ba58a-91f8-476d-9d23-e53c300920bc,Stephanie Perry,13691,472.1034482758621,29,5,2,1
415cae62-984a-4225-ac45-842a3182ecb2,Pamela Jones,10610,424.4,25,5,3,2
416fb38f-a344-4b39-ab96-261f5d126fc9,Jessica Johnson,11433,519.6818181818181,22,5,1,0
41830018-d25d-4ce6-ad73-778e0f7ff546,Alexander Ballard,7798,458.7058823529412,17,4,1,0
419b52e9-86e1-46f1-8b10-de4127699b00,Alexis Meyers,8382,493.05882352941177,17,3,3,2
41e15505-f574-4a2a-8dd2-eb3a06b0d799,Shawna Miller,17768,507.6571428571429,35,4,1,1
42078308-3e2e-4291-8f20-f8816b41fbdb,Henry Nichols,8449,469.3888888888889,18,3,3,2
420ad0de-9c2c-4697-b698-c5d3399eb306,Makayla Soto,13358,494.7407407407408,27,4,2,1
424dc1e0-1974-4a40-a055-6b375ee686bb,Sean Williams,16926,512.9090909090909,33,4,1,1
42695f54-7e3f-4b93-955a-e3a43ebf9573,Amber Kelly,11354,540.6666666666666,21,4,2,0
426a591d-5875-4753-b0fe-1dc8ba65eeb3,Vanessa Lee,14211,473.7,30,1,1,1
4277970e-6be9-4631-89be-c9b286d20d1d,Jennifer Davis,10061,503.05,20,3,3,2
42814efe-597b-43e8-972b-00c16a51fa9b,Andrew Cummings,8766,515.6470588235294,17,4,1,0
42b9a85e-17a1-480a-9821-6ab8f0d9ee99,Jeffrey Edwards,10313,491.0952380952381,21,3,1,0
42e2ee2b-9c1f-49d5-9b02-ea4b9d4c37d4,Peter Gonzalez,9044,476.0,19,3,3,2
42ea2264-d459-4d8c-9633-e409e1962756,Christopher Mills,10068,503.4,20,4,2,0
43197b74-baa5-473d-ae37-1b3c64e566c0,Billy Reed,9087,478.2631578947368,19,5,2,0
431c5776-506e-41cd-b6e9-fe6d6ea0796c,Victoria Evans,7254,483.6,15,3,1,0
435885f2-7f9f-4fbf-9f26-ab445c0f9147,Samantha Krueger,10930,496.8181818181818,22,5,1,0
437e3d35-699c-42a4-a087-8b5c327ff197,Mary Anthony,9468,498.3157894736842,19,2,1,0
438e4c86-dd44-4456-a7c7-11dabc0fdbc3,Jennifer Kramer,8077,448.72222222222223,18,1,1,0
439f2d87-91b3-413e-95b3-98e1738235d6,Andrew Singh,6490,432.6666666666667,15,5,2,2
43b5435c-1302-42ea-bc27-5a10df2c1420,Angela Miller,7882,525.4666666666667,15,5,1,0
4406f8c8-b5a1-475d-a01d-eff07eefcede,Mary Miller,9504,528.0,18,4,2,0
4445dd3e-ced6-4cd1-847c-0e0e75ac3258,Anthony Beasley,6895,459.6666666666667,15,4,1,0
44495928-0d83-48e2-813b-4e2fa675e710,Julie Thomas,10627,442.7916666666667,24,1,3,2
445f3020-c8b4-4401-835f-d2b9438d8716,Ryan Larsen,7937,440.94444444444446,18,5,3,2
446a6736-d918-46fd-adbb-fedfa481339d,Justin Potter,17652,504.3428571428572,35,5,2,1
44a4bb18-87cb-404b-8bf7-0838bd52d1a8,Erika Henderson,1144,572.0,2,2,3,3
44cb141f-df48-408e-ac9a-c5fdb66eb199,Diana Johnson,15440,454.11764705882354,34,3,1,1
450d44bc-f85c-49e9-8dbe-b45cc228af5e,Wendy Martin,15334,494.64516129032256,31,1,1,1
450e5816-4a0c-49b2-a8d5-ffeabe1ac073,Chris Stone,14422,437.030303030303,33,3,2,1
453f42c0-c359-449d-bd34-f7b704f775f2,Laurie Woodard,15220,475.625,32,3,3,1
4545aad3-9588-49cc-8234-72d0b029af55,Natasha Hansen,11478,478.25,24,5,3,2
455148b5-f388-484c-9b96-4319bd188557,Brent Calhoun,6965,386.94444444444446,18,2,3,2
45765bdc-d12d-4a45-a2aa-f58644fd215e,Keith Campbell,15350,465.1515151515151,33,4,2,1
459b9fd1-dcf6-4b2b-a342-f1da407eaf7a,James Russell,13627,454.23333333333335,30,4,3,1
45b9d21a-2d20-4201-a60c-35a3f671b90a,Anne Torres,7432,437.1764705882353,17,2,1,0
45c6ad68-09df-4eef-b15b-7ae80bfe427d,Jerry Martinez,9098,535.1764705882352,17,3,1,0
45fca87a-fc6a-4dc7-bc8c-3a24cfc9df1b,Ashley Anderson,9188,459.4,20,5,1,0
45fd584e-e2c8-4652-84ab-151e4474c652,Antonio Phillips,10567,480.3181818181818,22,5,1,0
461b829a-5f6d-4b51-bbd4-2f2cd68ff9a7,Amber Jones,13558,521.4615384615385,26,3,1,1
4666405a-fe75-4c62-9a20-b17f3718b7a5,Edward Long,14002,437.5625,32,5,1,1
4685f91f-2cf3-4204-aa37-53b49d682248,Cristian Andrews,7200,480.0,15,3,2,0
46a36e9c-4f76-4c52-85a9-b78e1704eeee,Jessica Phillips,9918,522.0,19,2,1,0
46b19fb0-ddf9-490c-8b9a-6d5ba676fdfe,Eric Jackson,13117,468.4642857142857,28,5,2,1
46c39309-6492-4202-b934-a866f492cd73,Brent Roberts,13415,447.1666666666667,30,1,2,1
47820821-606c-46eb-8ab1-43ea1ce9a19b,Nicholas Meyer,8529,406.1428571428572,21,5,1,0
478b87ed-bc00-4481-8e46-496740317174,Clinton Riddle,10406,520.3,20,5,2,0
479c6b6f-0d0d-46c7-9622-128775c0791a,Jacob Adams,11424,476.0,24,4,3,2
47a7e962-13a2-4bdc-b635-9248039535ee,Traci Valentine,10261,570.0555555555555,18,2,2,0
4801821c-e130-4bc3-849a-03fd628726c7,Alicia Torres,5970,351.1764705882353,17,1,2,2
4830e868-14d4-4aa2-a616-56a4b90c6e66,William Liu,15458,515.2666666666667,30,3,3,1
483a6387-82b4-4b77-aa75-752c4c61aea0,William Howard,7938,496.125,16,3,1,0
4886b6fb-1896-4d35-8ab7-9ec8c8020433,Zachary Dickson,6591,439.4,15,5,1,0
48879151-aaa7-4735-b854-a598a0e62f60,Morgan Krueger,9815,490.75,20,4,2,0
48a211bd-0cad-48b3-9571-d400234457cf,George Wolf,14860,464.375,32,1,3,1
48b937a2-34e0-440f-8f38-b0a9952bf3ae,Laura Owens,9300,465.0,20,5,1,0
48cabd7f-0340-4676-a9f2-2a096a9cdf9a,Lisa Hunt,12856,476.14814814814815,27,4,1,0
49032342-3eaf-4285-bf1e-69a4aeb4322a,Mary Morris,11239,432.2692307692308,26,5,1,0
4925adfe-cb8c-402c-a7c6-f57bea9ef339,Tracey Hernandez,8092,505.75,16,2,2,0
4947996d-5b95-47a2-93ae-943c5d8be880,Traci Nguyen,7194,423.1764705882353,17,1,3,2
49805db7-1eb3-428c-8892-a7e70d6bc9c4,Jordan Murphy,11366,494.1739130434783,23,4,2,0
498e29e4-8ff9-455e-9d07-cafab0c11403,Tyler Porter,7269,454.3125,16,3,3,2
49ba0156-8919-4ca2-a6c5-5e5b96f32170,Jamie Robinson,8776,438.8,20,4,3,2
49c7bd36-dea6-49ce-a1d4-97c7370de174,Lori Davis,14490,517.5,28,3,2,1
49ea7e79-f1e1-42dc-a8de-75ac8fe5528c,Tracy Barnes,7891,394.55,20,2,3,2
49ffc478-78ae-4ba1-a2c5-b77a3f7de45b,James Lopez,10639,531.95,20,5,3,2
4a062f89-386c-4e4a-ae63-c3b47c060db5,Thomas Collins,12323,473.96153846153845,26,3,1,0
4a497085-26d0-47e8-bd9e-2d6032b76f62,Wesley Mosley,11645,529.3181818181819,22,2,3,2
4a6ae36d-0c36-444c-b505-154e23b2a1da,Benjamin Ritter,7921,495.0625,16,4,3,2
4a6f5289-8477-491c-beec-92c5c1b5c79d,Andrea Hart,9200,511.1111111111111,18,2,3,2
4a881899-37f1-430c-93fb-b40ad86c5965,Adam Hernandez,13545,467.0689655172414,29,2,3,1
4a973682-6e26-4072-b73d-68ea551d2080,Robert Fisher,9194,459.7,20,2,1,0
4aaf9aec-b960-468e-b9cd-a94a2eaf6586,Benjamin Leonard,7898,415.6842105263158,19,4,2,2
4ac05beb-094a-4bce-b53a-9fee9d87022e,Mary Powell,14322,493.86206896551727,29,1,1,1
4ae0b32a-ee33-4e37-af5a-01f82dae9907,Sean Trujillo,14918,452.06060606060606,33,1,1,1
4b0be842-63b2-415b-8762-9407c5bc44ce,Jeffrey Salazar,13430,479.6428571428572,28,5,2,1
4b1ece72-bae2-4eb6-bf97-44a82181ea1b,Theresa Payne,7002,466.8,15,1,3,2
4b4f894c-905d-41e7-878b-1a9e84237dc9,Becky Terry,15856,480.4848484848485,33,3,2,1
4b5f52f1-9647-4b96-89ac-08676aab1999,Richard Kent,10536,501.7142857142857,21,1,2,0
4b62745f-79af-4d98-95c4-4ffb0e5d6766,Todd Phillips,16607,488.4411764705882,34,5,1,1
4b63601d-2cb9-4b14-88c8-06c714e879c1,Heidi Fuller,11937,426.32142857142856,28,5,1,0
4b7e87ed-994e-419b-b36b-6ee3045ecef0,Christina Norris,11330,453.2,25,2,3,2
4b875652-f918-4bbd-bec4-ffe31a64c5f5,Gregory Boyd,9676,537.5555555555555,18,1,3,2
4bede622-30f7-4617-87e9-7aba51a7748d,Joseph Stewart,11613,553.0,21,1,3,2
4bfe2974-69e8-4c1a-a4f4-6c66839a1428,Timothy Davis,10488,437.0,24,1,1,0
4c0852ff-09bd-40c8-b203-07975b1dc48c,William Wood,8822,464.3157894736842,19,5,2,0
4c17b6f5-d033-4b76-9cc2-77ac4c0f7b3c,Justin Evans,12184,468.61538461538464,26,1,1,0
4c6fe2ef-1713-433e-adfd-82cb5d6e5db3,Linda Schneider,10528,501.3333333333333,21,2,3,2
4c799dee-08d3-4761-ae9b-847aa7b643aa,Nathan Pitts,13554,467.3793103448276,29,1,1,1
4c845e6a-24ce-42f5-9575-d42416dc51dd,Mark Harrison,13145,469.4642857142857,28,4,3,1
4cc3bbbd-d1b7-4fe2-9271-e5e4aaa76f55,Kimberly Everett,14781,476.8064516129032,31,1,2,1
4ce63fb4-0066-4789-882c-cca3a4c6cfbc,Jessica Sexton,7874,492.125,16,3,1,0
4cfd4f4b-0fbf-43c2-bd1e-3954ec4d1cdf,Amanda Olson,888,296.0,3,1,1,3
4d095139-c79e-446f-a51a-fb527b8e57da,Angela Hodges,11183,430.11538461538464,26,5,3,2
4d21c025-7c10-489c-b83e-85d1c3bb8c66,Yolanda Joyce,9984,453.8181818181818,22,2,3,2
4d21ec4b-0bb8-44be-a19c-d34a81be0652,Christopher Anderson,11391,517.7727272727273,22,1,3,2
4d25ae34-3926-4ef4-92ea-ff3ff06b26f5,Brianna Curtis,13116,504.46153846153845,26,1,2,1
4d748b14-f240-48ca-a05a-50c9e4ff0d62,Angela Roberts,1284,428.0,3,5,1,3
4d887c2a-ad0c-4840-8cb4-51e7fb1c0dbc,Paul Mays,7446,438.0,17,3,1,0
4d919c3a-23e6-45f6-815d-d26df885ccba,Travis Morris,13283,491.962962962963,27,3,3,1
4dcb45f5-74e1-4500-8278-c24eabb9bffe,Kent Garner,16939,513.3030303030303,33,3,3,1
4dd1701c-060e-446c-815d-bb496dbac2cf,Elizabeth Allen,8011,500.6875,16,2,1,0
4e177674-a34b-4d6a-b2d9-19c12c2dfc8f,Joshua Hodge,12114,504.75,24,2,1,0
4e1d9c44-53d8-4f66-8231-f4d483beb40b,Scott Davis,15976,484.1212121212121,33,3,3,1
4e2a50dd-c749-43be-b1a4-975c0338074d,Jeffrey Wilson,15359,465.4242424242424,33,5,2,1
4e38e20a-7e84-41b3-b0f3-aefff477f3d6,Paula Young,9306,443.1428571428572,21,4,3,2
4e6581cc-8718-45bc-b501-c59fe8300945,James Garcia,9480,451.4285714285714,21,2,1,0
4e6acaba-d49f-4d5a-b6a3-830796cb1fb2,Luis Hensley,8771,548.1875,16,4,3,2
4ea89c44-3c13-45a4-8c11-ef8c93e050e8,Lauren Keller,8683,482.3888888888889,18,2,3,2
4eaf318a-2cc3-4035-97ef-5fc2dd10d5d3,Ian Thompson,11064,502.9090909090909,22,2,2,0
4ebb4c23-dbd5-4257-8b30-dac260df4174,Larry Davidson,8507,447.7368421052632,19,5,3,2
4ef45869-4153-4e60-85d9-f53563b14c2d,Lindsey Lewis,15764,492.625,32,2,1,1
4f3bfcce-c376-4bcb-a8d2-be5c1f7742d7,Benjamin Curtis,15466,498.9032258064516,31,2,1,1
4f438c77-8520-494f-92e1-e425e68a534f,Emily Miller,7898,438.77777777777777,18,2,2,2
4f8a300b-b2f2-4c1a-a122-11210c3b97f4,Christopher Parrish,1824,608.0,3,3,3,3
4feb4ba5-a1ab-44fa-ac85-c034e091192a,Francis Bowman,7909,527.2666666666667,15,2,2,0
50003772-4cf8-4853-b962-518ac259506f,Mary Valentine,10199,443.4347826086956,23,5,3,2
504d7481-bcf4-4fc8-a597-e8277f2c2e1c,Jenny Cervantes,9272,488.0,19,3,2,0
5087d838-7069-4676-80de-9914fee3eb7f,Sherry Kramer,13577,468.1724137931034,29,3,3,1
50c99fc5-89e6-40af-af3b-9696ea164ec2,Tommy Miller,8799,517.5882352941177,17,1,2,0
50d1b918-9726-4a31-ab09-5fb1ae33be84,Haley Garcia,11134,445.36,25,1,2,2
510a83d0-c7ae-437f-a9bb-4f4ced75ab2b,Matthew Hill,12255,471.34615384615387,26,5,2,1
5151e715-226a-45f6-99cf-6ef6fe3b2dbc,Daisy Gonzalez,16763,523.84375,32,4,2,1
51536b25-5a6d-4c09-8cba-3f6b43c4c9aa,John Gonzales,14162,505.7857142857143,28,5,1,1
515ce4d0-8f31-4c60-91e5-760bfd9a18cd,Joe Davis,11873,494.7083333333333,24,4,3,2
516a1e30-15c6-4696-b8a9-aa09ac841f68,Anthony George,9485,474.25,20,3,1,0
5172eaad-3021-47a7-ada5-7c33193c2d83,Pamela Kemp,12010,444.8148148148149,27,3,3,2
518a0c42-1771-42d5-81a2-df1c8691bd6b,Michelle Dennis,11798,491.5833333333333,24,3,1,0
518e74af-07c7-43f7-9a4c-35fe6d2a98b8,Scott Taylor,11415,439.0384615384616,26,3,2,2
519e1b05-166c-488f-a7e7-577222cce099,Breanna Curry,12391,495.64,25,4,1,0
51badf6d-e3f4-4516-b1e1-650c1487e93a,Richard Bryant,7699,481.1875,16,1,1,0
51bc23c5-e2f2-45ee-8541-33023c9c6b93,Annette Smith,15161,489.06451612903226,31,1,1,1
524f2e0b-2bf3-4f93-9d7b-c8084b317610,Jon Thompson,13771,550.84,25,1,2,1
5255f399-e4a4-4b74-bfc0-e11a84f91f66,Monica Williams,11330,515.0,22,3,2,0
5267a01b-6aba-4397-8563-240b76eea5ff,Ronald Johnson,9294,464.7,20,2,3,2
528f83b2-0449-4474-bfb9-8e193c4383f0,Kendra Williams,8010,445.0,18,1,2,2
52902dfb-c5a6-4a76-8260-4fe657d2fbda,Derek Adams,8983,472.7894736842105,19,1,1,0
529ecb1b-7a42-4cbe-a7a6-e4352355a439,Alyssa Clark,12506,521.0833333333334,24,2,3,1
52a27cd7-fa27-43ff-8082-7e6067211565,Matthew Rivera,12115,432.6785714285714,28,1,3,2
52f85071-0b33-416a-88a0-4d89130353d4,Mary Anderson,8140,478.8235294117647,17,5,2,0
531a2a4e-4676-4b51-81e8-ab193f70183b,Diane Watson,13038,434.6,30,1,2,1
532c2a8c-0662-447a-b806-10b30503a241,Jeffrey Yoder,15744,477.09090909090907,33,1,3,1
5331c61a-44d2-4826-b678-e428a9783dbb,David Jimenez,1167,583.5,2,1,1,3
53355db8-8150-4243-82e3-697ab12aad63,Megan Phillips,15569,457.9117647058824,34,4,3,1
534b4a51-0592-4546-8887-1fc5c26f0bcc,Kyle Miller,7957,418.7894736842105,19,5,1,0
5397bf90-6ce5-4dc3-afb6-22392306f017,Curtis Roberts,9515,475.75,20,5,1,0
53b6b352-d2e3-4cde-b142-d3289bb71949,Katherine Martinez,14558,428.1764705882353,34,1,1,1
5403223d-ba31-4b88-bebd-cf22326ea238,Jeffrey Murray,16329,480.2647058823529,34,3,3,1
5422a619-8c00-48c8-a635-df3fbe100373,John Hernandez,8707,483.72222222222223,18,5,1,0
54dc4f21-5f3c-4192-a4fb-933719df5a54,Rachael Garcia,11509,575.45,20,4,1,0
55127d3c-0e51-4a93-aabc-6efe62d285d8,Shannon Davis,6672,444.8,15,1,3,2
55252131-49e7-4357-9859-fdf3ee86f7cd,Andrea Kline,7050,470.0,15,1,2,2
5528077d-766a-4f76-b93c-1c1026d0aad5,Jonathan Martinez,8237,457.6111111111111,18,4,1,0
5541028b-d585-4298-a217-933cce47ecd0,Diana Robinson,12083,483.32,25,3,2,1
555f67ff-06ea-4f5b-a740-42521c87e538,Jonathon Harrington,9648,567.5294117647059,17,5,3,0
5561a945-e8d3-43fa-bd75-85a1590eb089,Kristin Briggs,8541,449.5263157894737,19,1,2,2
556ec505-4932-416e-b7d2-f79bce6db5f0,Timothy Buchanan,7622,476.375,16,2,2,0
55894235-15d5-4795-8467-277e6a4aa5d3,Shannon Morales,11538,480.75,24,5,2,0
55d8a61e-b644-4f40-87a5-d227b95c8e8b,Renee Jackson,8139,452.1666666666667,18,1,1,0
55dc1fa8-011d-424f-bfab-60a968cc04a1,Anna Graham,13168,454.0689655172414,29,5,3,1
565628d3-5892-4f3e-bcd3-61600d3181e9,Richard George,15325,464.3939393939394,33,1,1,1
566303e4-4ab5-462d-bad5-e4d90059ad31,Christopher Sanchez,8565,475.8333333333333,18,1,2,2
56a68870-1ee0-4ce1-bd87-074c6ea5a548,Brian West,7154,476.9333333333333,15,3,2,0
575d1545-3d3b-4468-8cf6-389608021e79,Lauren Ross,10777,538.85,20,2,1,0
57af099f-7593-48fe-aff6-9219bf7bdd24,Brent Haney,9244,420.1818181818182,22,2,1,0
57b1481a-397b-45ca-89f7-a21359b9c83a,Nicole Williams,12083,503.4583333333333,24,4,1,0
57b5fab1-297c-4b1d-82e1-a4750206a907,Tina Stevens,18591,531.1714285714286,35,3,3,1
57b62f77-e1e4-47d5-b41e-bf776ff8b59c,Kenneth Myers,13163,470.1071428571428,28,4,3,1
57d12c08-e268-4923-a4d0-34d5939a18e0,Tony Adams,12602,466.7407407407408,27,3,2,1
5831b241-ec64-421b-aa80-4b802bfed582,Brad Watkins,927,463.5,2,1,3,3
583ff1e7-c07b-44f2-acb5-d23266975d81,Mariah Williams,13890,514.4444444444445,27,1,2,1
5842e994-9a95-4b66-94e1-02fac0214bfa,Kristin Shepherd,7302,456.375,16,1,2,2
5874128d-4ccf-4e36-9802-a74bad054aca,Thomas Hernandez,7743,516.2,15,5,3,2
5897feec-4546-4099-90f5-57570e5b32d6,Max King,8761,417.1904761904762,21,5,3,2
58aad0a8-4bb7-465c-a227-0208d36ac8d5,Mark Wheeler,19945,569.8571428571429,35,5,2,1
58bae4d9-f397-4afd-98ce-42a47d4c586a,Hannah Lewis,1485,495.0,3,1,1,3
58ef9605-03ad-4439-a970-fd35bfb123bd,Eric Barnes,10944,547.2,20,1,1,0
58fc4771-353f-4a66-8985-5f2902f46321,Sonya Fisher,16100,473.52941176470586,34,1,3,1
596fff6c-81a6-488f-b781-a084e5213f2c,Eric Jenkins,7631,476.9375,16,2,1,0
59a5a27f-6eb2-4dd1-a884-81b16b3474f6,Rhonda Woods,10848,452.0,24,1,3,2
59a9c9c0-9076-46c5-ab43-ccd5c3c03cf9,Diana Fritz,17085,517.7272727272727,33,5,2,1
59bd81b3-8686-4d08-8c1f-0b6dd461c20b,Caitlin Miller,14230,431.2121212121212,33,5,2,1
59e9daf3-4e62-454e-9549-a44a87d6f545,Cynthia Smith,13405,446.8333333333333,30,2,2,1
59f5c052-5630-48f4-9622-ccbf22bcb00d,Melissa Nelson,12661,486.96153846153845,26,4,2,1
5a236741-58ff-437c-95db-34736ab8ef00,Leslie Martinez,8512,425.6,20,1,1,0
5a3058ad-95a1-48b5-a83c-345266568ace,Barbara Preston,17507,500.2,35,2,3,1
5a3a608c-ef16-4de8-9db5-ecbcd7378b82,Darrell Holmes,17717,536.8787878787879,33,3,2,1
5a54bd5e-bc08-4852-befc-cff0f7c2d3f9,Brian Hall,11016,500.7272727272728,22,1,2,0
5a68837c-e8f1-409d-beca-e7056de11d42,Lisa Simon,9260,463.0,20,3,2,2
5a6af3e9-c8bf-4b65-b599-3b3f4e2791e8,Mia Baker,14760,461.25,32,4,1,1
5aa9674a-cc4e-4cb9-a115-e65b515ca3e9,Peter Edwards,12896,460.57142857142856,28,5,1,1
5ab17456-cc3d-456c-85a4-012e9d2ed334,Diane Taylor,12178,487.12,25,5,1,0
5b549eb1-c718-48f5-9473-47108496af4c,Nancy Ramos,14199,546.1153846153846,26,2,2,1
5bb4389f-a469-459e-8afe-14b348830d4d,Sheila Hoover,11647,465.88,25,1,1,0
5bf1d4e8-8915-43ad-b403-43b982f7a0de,John Carter,8433,496.05882352941177,17,1,2,0
5bfa193e-3b6a-4d5f-a14d-0d336056f764,Mariah Mccormick,13249,473.1785714285714,28,4,3,1
5bffdb65-9ad8-4439-b35c-f9ededfcac60,Jason Lee,9171,573.1875,16,3,2,0
5c189619-0b00-4ad8-babf-febae683b101,Teresa Cannon,8016,501.0,16,3,2,0
5c2c81d8-3691-4654-b9c8-9d25c1f73b7d,Steven Jones,17795,508.4285714285714,35,5,3,1
5cbff725-e6e3-4c0d-a448-5718fcffcf0d,Margaret Frazier,11071,503.2272727272728,22,3,3,2
5cdd19df-9a02-4034-866f-f61249e4f911,Jason Carlson,16198,506.1875,32,4,1,1
5d105a05-c355-4704-ac43-81e0b06b0d53,Regina Gay,12774,473.1111111111111,27,1,1,1
5d4c5f97-c9c0-45e1-a1d9-a349d0300450,Megan Cox,9274,515.2222222222222,18,2,3,2
5d5f83c4-3ca3-45e6-badf-12d8815734f8,Elijah Rogers,14472,482.4,30,2,3,1
5db3f904-7c96-4a64-b33c-72c0bec0b119,Justin Cruz,12848,428.26666666666665,30,1,1,1
5db8cd02-0d7b-4130-8f5a-1956ee454186,Kevin Cross,8950,447.5,20,5,2,2
5dd9057c-180f-40d3-b8aa-fa1548c839fd,Frank Clark,11960,427.1428571428572,28,4,3,2
5e244042-2a1b-465a-9fda-40a65de7dc68,Katelyn Clark,9710,441.3636363636364,22,2,1,0
5e360f2c-7b62-4891-b23a-7ca2a1cfceff,Phillip Williamson,14129,523.2962962962963,27,5,1,1
5e65e17c-6ea3-4309-af4a-8d8c6e69ae4e,Jessica Long,17818,524.0588235294117,34,2,3,1
5eb8461a-8ae7-4adc-86f4-5d46d112d814,Melissa Watts,11565,502.82608695652175,23,2,1,0
5edf4a5d-2c85-49a9-bf47-c8ca7b680251,John Adams,6483,405.1875,16,5,3,2
5f204ee6-c1b2-458f-861a-c8eb262f1424,John Miles,9639,481.95,20,1,1,0
5f8a6ea4-f0a2-4b98-bbbc-3503bb1d120f,Joseph Walker,6767,451.1333333333333,15,3,1,0
5fb259d8-e6d5-4936-9b98-980021c0cc83,Bonnie Cox,9360,492.6315789473685,19,5,1,0
5fb9a25a-eb75-4b6c-a18e-c24256c3cb98,Andrea Burke,690,345.0,2,4,3,3
5ff360de-20b4-4ebb-9e3c-cf0d0a7bc0b2,Jenna Lee,11857,474.28,25,3,2,1
6015006c-88b1-437c-aad8-984340ececa5,Kim Campbell,15653,504.9354838709677,31,1,2,1
604ba0df-e51e-4a29-a32f-c12009497e01,Justin Fletcher,10176,535.578947368421,19,3,3,2
604dc94b-2c0d-4310-a30b-26a06f8e7bab,Anne Sanchez,15490,484.0625,32,5,3,1
606b64c6-a910-4659-b126-7c1b934e9978,Matthew Bennett,12181,553.6818181818181,22,4,2,0
607037de-aa34-4b72-91a0-ebee3256f2f8,Michael George,9393,469.65,20,5,3,2
608ac43e-ed0b-4f70-bbc4-3246df894656,David Hatfield,6862,428.875,16,5,2,2
60a9a331-4869-41b3-860a-e5a9a0518f55,Daniel Miller,12866,476.5185185185185,27,2,3,1
60ad3b01-6542-4e4e-b715-36d7cc9539ae,Justin Banks,7553,419.6111111111111,18,1,1,0
610fd4a2-07da-4385-80cd-34cedcb463ae,Kevin Munoz,13023,465.1071428571428,28,5,2,1
6113893f-d658-4d82-9c79-96b64b4063a9,Rachel Ross,8103,506.4375,16,3,1,0
613675aa-9e33-4d93-89a2-22f0d4207036,Trevor Jackson,9760,464.7619047619048,21,2,2,2
61965c1a-c8c8-4f22-a1a5-7f09019c8779,Christopher Blankenship,13221,528.84,25,4,1,0
61bf640d-ef78-49cc-bb4f-c9d045902a58,Michelle Estes,11746,469.84,25,2,2,2
6202aa3b-54a5-4396-977f-2189ebf144ca,Tiffany Keller,12043,481.72,25,3,3,2
62372212-29f8-4612-adcf-69c1cb51644d,Becky Villanueva,10054,502.7,20,3,1,0
6248b1f5-8416-4f6d-bf30-f6290115b1f6,Laura Miles,6334,422.26666666666665,15,2,2,2
6260938d-2e34-4d0f-a368-9b96bdf99ce5,Ashley Fox,11699,433.2962962962963,27,5,2,2
62746641-bb9b-43f0-bb85-9c891f463a98,Vincent Lewis,15182,506.06666666666666,30,2,2,1
627dc70b-1d3d-47be-920f-fb42d68c054e,Michael White,6543,408.9375,16,5,3,2
629a4a42-e94f-4cfd-9dad-9d766c82fd62,Brandon Johnson,7216,451.0,16,1,2,2
62ed2ab1-dbcb-4c58-9a45-1c0b7abc0e02,Amanda Reynolds,11758,489.9166666666667,24,5,2,0
62f9eca1-1392-48d3-8676-35afc59113a3,Kimberly Rogers,7724,429.1111111111111,18,3,1,0
6329aed8-1ab9-4f1b-bc8c-a1659190fe6d,Michael Novak,16486,531.8064516129032,31,3,3,1
633bfd40-4b6b-4030-9427-13303c15dc98,Roger Velasquez,13634,470.13793103448273,29,3,2,1
6355eb46-7f5f-4e4c-bd98-505a14d9ff8a,Elizabeth Mueller,16457,484.02941176470586,34,3,2,1
63588d8c-9742-4587-8acf-a57b84686044,Daniel Henderson,8629,454.1578947368421,19,4,3,2
6390d174-8172-42b6-8cf6-8bac9c4ed5c9,Daniel Ramos,13102,485.2592592592592,27,4,3,1
63b1ff75-692f-4101-af16-96c02d92a449,Preston Hill,8816,419.8095238095238,21,5,2,2
63c7c62c-a2c8-4036-929a-d12e07067949,Jason Osborne,15496,534.3448275862069,29,4,3,1
6402defd-144b-45fb-a5cc-8ff168b4db9a,Hannah Thomas,8815,440.75,20,2,2,2
641cb4e7-c12b-4313-9773-fed24aeb5112,Rachel Farley,14347,409.9142857142857,35,5,3,1
6421c5a3-431a-4987-9bf3-965132b32b1a,Mitchell Hall,16742,492.4117647058824,34,1,3,1
642e1fd5-523b-4ed1-8d60-05cb21eb580f,Thomas Coleman,15781,478.2121212121212,33,3,1,1
645e562b-a3e8-4035-8395-689d82cdf816,Tonya Brown,9147,481.42105263157896,19,2,1,0
64658650-5d37-43db-90ea-04abd528aeee,Joseph Cisneros,15972,499.125,32,3,2,1
6483b977-3196-4078-b5e0-d231fd771360,Anne Morrison,7149,476.6,15,4,2,0
64c75673-577f-4a4e-b5e5-6ad274e0b3db,Antonio Townsend,14036,452.7741935483871,31,3,1,1
